No	Time_Offset	Type	ID	Data_Length	One	Two	Three	Four	Five	Six	Seven	Eight	0)	0.0	0	018F	8	FE	6D	36	00	00	48	00	10
30)	7.0	0	0164	8	00	08	00	00	00	00	03	0B
31)	7.0	0	05A2	4	25	02	91	02
32)	9.0	0	043F	8	00	40	60	FF	66	B4	0A	00
33)	9.0	0	0370	8	FF	20	00	80	FF	00	00	64
34)	9.0	0	0440	8	FF	50	00	00	FF	C4	0A	00
35)	9.0	0	0165	8	11	E8	7F	00	00	00	04	82
36)	9.0	0	02B0	5	20	00	00	07	14
37)	10.0	0	04F0	8	00	00	76	00	00	A6	7D	0D
38)	10.0	0	04F1	8	00	19	00	00	00	00	00	00
39)	10.0	0	0690	8	03	00	00	18	80	00	3D	08
40)	10.0	0	0350	8	3D	6B	15	8E	99	00	00	54
41)	12.0	0	0316	8	45	36	40	0B	36	2E	00	7F
42)	12.0	0	02A0	8	62	00	86	9C	0E	29	A1	0A
43)	12.0	0	0153	8	00	80	10	FF	00	FF	D0	5E
44)	12.0	0	0080	8	00	17	40	0B	36	2E	36	07
45)	12.0	0	0081	8	40	84	86	00	00	00	00	B7
46)	13.0	0	018F	8	FE	6D	36	00	00	48	00	10
47)	13.0	0	01F1	8	00	00	00	00	00	00	00	00
48)	13.0	0	0220	8	F2	1B	0C	14	0C	00	FF	0F
49)	13.0	0	0260	8	05	36	00	30	33	8E	5F	3C
50)	13.0	0	0329	8	40	A5	7E	8C	11	2F	00	10
51)	14.0	0	0382	8	40	FE	0F	00	00	00	00	00
52)	14.0	0	0545	8	C8	22	00	84	41	00	43	00
53)	16.9	0	04B0	8	00	40	00	80	00	40	00	80
54)	16.9	0	0164	8	00	08	00	00	00	00	04	0C
55)	18.9	0	043F	8	00	40	60	FF	66	C4	0A	00
56)	18.9	0	0370	8	FF	20	00	80	FF	00	00	28
57)	18.9	0	0440	8	FF	A0	00	00	FF	D8	0A	00
58)	18.9	0	02B0	5	21	00	00	07	15
59)	18.9	0	0165	8	12	D8	7F	00	00	00	05	B0
60)	19.9	0	04F2	8	A0	00	F0	38	00	00	00	BC
61)	21.9	0	0316	8	45	36	28	0B	36	2E	00	7F
62)	21.9	0	0260	8	05	36	00	30	33	8E	5F	0F
63)	21.9	0	0153	8	00	80	10	FF	00	FF	E0	6E
64)	21.9	0	0080	8	00	17	28	0B	36	2E	36	98
65)	21.9	0	0081	8	40	84	86	00	00	00	00	A8
66)	22.9	0	018F	8	FE	6D	36	00	00	48	00	10
67)	22.9	0	0220	8	F2	23	0F	34	0C	00	FF	0F
68)	22.9	0	02A0	8	02	00	86	9C	0E	29	A1	0A
69)	22.9	0	0329	8	40	A5	7E	8C	11	2F	00	10
70)	22.9	0	0545	8	C8	22	00	84	41	00	42	00
71)	26.9	0	04B1	8	04	07	00	00	00	00	00	0B
72)	26.9	0	0164	8	00	08	00	00	00	00	05	0D
73)	28.9	0	043F	8	00	40	60	FF	66	B8	0A	00
74)	28.9	0	0370	8	FF	20	00	80	FF	00	00	EC
75)	28.9	0	0440	8	FF	F0	00	00	FF	B0	0A	00
76)	28.9	0	02B0	5	22	00	00	07	16
77)	28.9	0	0165	8	12	E8	7F	00	00	00	06	83
78)	29.9	0	0350	8	3D	6B	25	8E	99	00	00	64
79)	30.9	0	04F0	8	00	00	78	00	00	A6	7D	0D
80)	31.9	0	0316	8	45	36	44	0B	36	2E	00	7F
81)	31.9	0	0260	8	05	36	00	30	33	8E	5F	1E
82)	31.9	0	0153	8	00	80	10	FF	00	FF	00	8E
83)	31.9	0	0080	8	00	17	44	0B	36	2E	36	A9
84)	31.9	0	0081	8	40	84	86	00	00	00	00	99
85)	32.9	0	018F	8	FE	6D	36	00	00	48	00	10
86)	32.9	0	01F1	8	00	00	00	00	00	00	00	00
87)	32.9	0	0220	8	F2	2B	0D	04	0C	00	FF	0F
88)	32.9	0	02A0	8	A2	00	86	9C	0E	29	A1	0A
89)	32.9	0	0329	8	40	A5	7E	8C	11	2F	00	10
90)	33.9	0	0382	8	40	FE	0F	00	00	00	00	04
91)	33.9	0	0545	8	C8	22	00	84	43	00	44	00
92)	36.9	0	04B0	8	00	80	00	80	00	40	00	80
93)	36.9	0	0164	8	00	08	00	00	00	00	06	0E
94)	37.9	0	0587	8	00	00	00	00	00	00	00	06
95)	38.9	0	043F	8	00	40	60	FF	66	C0	0A	00
96)	38.9	0	0370	8	FF	20	00	80	FF	00	00	A0
97)	38.9	0	0440	8	FF	00	00	00	FF	C8	0A	00
98)	38.9	0	0165	8	12	D8	7F	00	00	00	07	B2
99)	38.9	0	02B0	5	21	00	00	07	37
100)	39.9	0	04F2	8	A0	00	F0	38	00	00	00	BD
101)	41.9	0	0316	8	45	36	44	0B	36	2E	00	7F
102)	41.9	0	018F	8	FE	6D	36	00	00	48	00	10
103)	41.9	0	0080	8	00	17	44	0B	36	2E	36	9A
104)	41.9	0	0081	8	40	84	86	00	00	00	00	8A
105)	41.9	0	0153	8	00	80	10	FF	00	FF	10	9E
106)	42.9	0	0220	8	F2	33	0E	04	0C	00	FF	0F
107)	42.9	0	0260	8	05	36	00	30	33	8E	5F	2D
108)	42.9	0	02A0	8	C2	00	86	9C	0E	29	A1	0A
109)	42.9	0	0329	8	40	A5	7E	8C	11	2F	00	10
110)	42.9	0	0545	8	C8	22	00	84	43	00	44	00
111)	46.8	0	0510	8	00	00	00	00	00	00	00	00
112)	46.8	0	04B1	8	04	07	00	00	00	00	00	0B
113)	46.8	0	0164	8	00	08	00	00	00	00	07	0F
114)	48.8	0	043F	8	00	40	60	FF	66	C0	0A	00
115)	48.8	0	0370	8	FF	20	00	80	FF	00	00	64
116)	48.8	0	0440	8	FF	50	00	00	FF	C4	0A	00
117)	48.8	0	02B0	5	22	00	00	07	F8
118)	48.8	0	0165	8	12	D8	7F	00	00	00	08	BD
119)	49.8	0	04F0	8	00	00	7A	00	00	A6	7D	0D
120)	49.8	0	0350	8	3D	6B	35	8E	99	00	00	74
121)	51.8	0	0316	8	45	36	44	0B	36	2E	00	7F
122)	51.8	0	018F	8	FE	6D	36	00	00	48	00	10
123)	51.8	0	0080	8	00	17	44	0B	36	2E	36	8B
124)	51.8	0	0081	8	40	84	86	00	00	00	00	7B
125)	51.8	0	0153	8	00	80	10	FF	00	FF	20	AE
126)	52.8	0	01F1	8	00	00	00	00	00	00	00	00
127)	52.8	0	0220	8	F2	3B	0F	34	0C	00	FF	0F
128)	52.8	0	0260	8	05	36	00	30	33	8E	5F	3C
129)	52.8	0	02A0	8	62	00	86	9C	0E	29	A1	0A
130)	52.8	0	0329	8	40	A5	7E	8C	11	2F	00	10
131)	53.8	0	0382	8	40	FE	0F	00	00	00	00	08
132)	53.8	0	0545	8	C8	22	00	85	41	00	42	00
133)	55.8	0	00A0	8	77	75	48	0B	00	24	00	02
134)	55.8	0	00A1	8	7A	84	80	80	39	00	00	00
135)	56.8	0	04B0	8	00	C0	00	80	00	40	00	80
136)	57.8	0	0164	8	00	08	00	00	00	00	08	00
137)	58.8	0	043F	8	00	40	60	FF	66	BC	0A	00
138)	58.8	0	0370	8	FF	20	00	80	FF	00	00	28
139)	58.8	0	0440	8	FF	A0	00	00	FF	B8	0A	00
140)	58.8	0	0165	8	11	E8	7F	00	00	00	09	8F
141)	58.8	0	02B0	5	21	00	00	07	D9
142)	59.8	0	04F2	8	A0	00	F0	38	00	00	00	BE
143)	61.8	0	0316	8	45	36	62	0B	36	2E	00	7F
144)	61.8	0	0260	8	05	36	00	30	33	8E	61	0C
145)	61.8	0	018F	8	FE	6D	36	00	00	48	00	10
146)	61.8	0	0080	8	00	17	62	0B	36	2E	36	7C
147)	61.8	0	0081	8	40	84	86	00	00	00	00	6C
148)	62.8	0	0153	8	00	80	10	FF	00	FF	30	BE
149)	62.8	0	0220	8	F3	03	0B	1C	0C	20	01	10
150)	62.8	0	02A0	8	02	00	86	9C	0E	29	A1	0A
151)	63.8	0	0329	8	84	A5	7E	8C	11	2F	00	10
152)	63.8	0	0545	8	C8	17	00	86	46	00	47	00
153)	66.8	0	04B1	8	04	07	00	00	00	00	00	0B
154)	67.8	0	0164	8	00	08	00	00	00	00	09	01
155)	68.8	0	043F	8	00	40	60	FF	66	AC	0A	00
156)	68.8	0	0370	8	FF	20	00	80	FF	00	00	EC
157)	68.8	0	0440	8	FF	F0	00	00	FF	A0	0A	00
158)	68.8	0	0165	8	12	D8	7F	00	00	00	0A	BF
159)	68.8	0	02B0	5	23	00	00	07	CA
160)	69.8	0	04F0	8	00	00	7C	00	00	A6	7D	0D
161)	69.8	0	059B	8	00	00	00	00	00	00	00	4C
162)	69.8	0	0350	8	3D	6B	45	8E	99	00	00	04
163)	71.8	0	0316	8	45	36	52	0B	36	2E	00	7F
164)	71.8	0	0260	8	05	36	00	30	33	8E	61	1B
165)	71.8	0	0153	8	00	80	10	FF	00	FF	40	CE
166)	71.8	0	0080	8	00	17	52	0B	36	2E	36	7D
167)	71.8	0	0081	8	40	84	86	00	00	00	00	5D
168)	72.8	0	018F	8	FE	6D	36	00	00	48	00	10
169)	72.8	0	01F1	8	00	00	00	00	00	00	00	00
170)	72.8	0	0220	8	F1	0B	03	3C	0C	10	04	10
171)	72.8	0	02A0	8	A2	00	86	9C	0E	29	A1	0A
172)	72.8	0	0329	8	84	A5	7E	8C	11	2F	00	10
173)	73.7	0	0382	8	40	FE	0F	00	00	00	00	0C
174)	74.7	0	0545	8	C8	17	00	85	48	00	49	00
175)	77.7	0	04B0	8	00	00	00	C0	00	40	00	80
176)	77.7	0	0164	8	00	08	00	00	00	00	0A	02
177)	78.7	0	043F	8	00	40	60	FF	66	9C	0A	00
178)	78.7	0	0370	8	FF	20	00	80	FF	00	00	A0
179)	78.7	0	0440	8	FF	00	00	00	FF	8C	0A	00
180)	78.7	0	02B0	5	22	00	00	07	CB
181)	78.7	0	0165	8	12	C8	7F	00	00	00	0B	AE
182)	79.7	0	05E4	3	00	02	00
183)	80.7	0	04F2	8	A0	00	F0	38	00	00	00	BF
184)	81.7	0	0316	8	45	36	52	0B	36	2E	00	7F
185)	81.7	0	0260	8	05	36	00	30	33	8E	61	2A
186)	81.7	0	0153	8	00	80	10	FF	00	FF	50	DE
187)	81.7	0	0080	8	00	17	52	0B	36	2E	36	6E
188)	81.7	0	0081	8	40	84	86	00	00	00	00	4E
189)	82.7	0	018F	8	FE	6D	36	00	00	48	00	10
190)	82.7	0	0220	8	EF	13	01	1C	0C	20	06	10
191)	82.7	0	02A0	8	C2	00	86	9C	0E	29	A1	0A
192)	82.7	0	0329	8	84	A5	7E	8C	11	2F	00	10
193)	83.7	0	0545	8	C8	17	00	85	48	00	49	00
194)	86.7	0	0110	8	E0	1C	00	11	00	00	00	00
195)	86.7	0	04B1	8	04	07	00	00	00	00	00	0B
196)	86.7	0	0164	8	00	08	00	00	00	00	0B	03
197)	88.7	0	043F	8	00	40	60	FF	66	A0	0A	00
198)	88.7	0	0370	8	FF	20	00	80	FF	00	00	64
199)	88.7	0	0440	8	FF	50	00	00	FF	A4	0A	00
200)	88.7	0	0165	8	12	E8	7F	00	00	00	0C	89
201)	88.7	0	02B0	5	21	00	00	07	8C
202)	89.7	0	04F0	8	00	00	7E	00	00	A6	7D	0D
203)	89.7	0	0350	8	3D	6B	55	8E	99	00	00	14
204)	91.7	0	0316	8	45	36	52	0B	36	2E	00	7F
205)	91.7	0	018F	8	FE	6D	36	00	00	48	00	10
206)	91.7	0	0080	8	00	17	52	0B	36	2E	36	5F
207)	91.7	0	0081	8	40	84	86	00	00	00	00	3F
208)	91.7	0	0153	8	00	80	10	FF	00	FF	60	EE
209)	92.7	0	01F1	8	00	00	00	00	00	00	00	00
210)	92.7	0	0220	8	EF	1B	07	0C	0C	20	08	10
211)	92.7	0	0260	8	05	36	00	30	33	8E	61	39
212)	92.7	0	02A0	8	62	00	86	9C	0E	29	A1	0A
213)	92.7	0	0329	8	84	A5	7E	8C	11	2F	00	10
214)	93.7	0	0382	8	40	FE	0F	00	00	00	00	00
215)	93.7	0	0545	8	C8	17	00	85	46	00	47	00
216)	96.7	0	05F0	2	00	00
217)	96.7	0	04B0	8	00	40	00	C0	00	40	00	80
218)	97.7	0	0164	8	00	08	00	00	00	00	0C	04
219)	98.7	0	043F	8	00	40	60	FF	66	B8	0A	00
220)	98.7	0	0370	8	FF	20	00	80	FF	00	00	28
221)	98.7	0	0440	8	FF	A0	00	00	FF	D4	0A	00
222)	98.7	0	0165	8	12	E8	7F	00	00	00	0D	88
223)	98.7	0	02B0	5	22	00	00	07	AD
224)	99.7	0	04F2	8	A0	00	00	38	00	00	00	C0
225)	101.7	0	0316	8	45	35	4A	0B	35	2E	00	7F
226)	101.7	0	0260	8	05	35	00	30	33	8E	5D	02
227)	101.7	0	018F	8	FE	6D	35	00	00	48	00	10
228)	101.7	0	0080	8	00	17	4A	0B	35	2E	35	F0
229)	101.7	0	0081	8	40	84	86	00	00	00	00	20
230)	102.7	0	0153	8	00	80	10	FF	00	FF	70	FE
231)	102.7	0	0220	8	F0	23	0C	0C	0C	10	08	10
232)	102.7	0	02A0	8	02	00	86	9C	0E	29	A1	0A
233)	102.7	0	0329	8	84	A5	7E	8C	11	2F	00	10
234)	102.7	0	0545	8	C8	17	00	84	38	00	3D	00
235)	105.6	0	02C0	8	3D	00	00	00	00	00	00	00
236)	107.6	0	04B1	8	04	07	00	00	00	00	00	0B
237)	107.6	0	0164	8	00	08	00	00	00	00	0D	05
238)	108.6	0	043F	8	00	40	60	FF	66	B4	0A	00
239)	108.6	0	0370	8	FF	20	00	80	FF	00	00	EC
240)	108.6	0	0440	8	FF	F0	00	00	FF	B4	0A	00
241)	108.6	0	0165	8	12	D8	7F	00	00	00	0E	BB
242)	108.6	0	02B0	5	22	00	00	07	9E
243)	109.6	0	04F0	8	00	00	80	00	00	A6	7D	0D
244)	109.6	0	04F1	8	00	19	00	00	00	00	00	00
245)	109.6	0	051A	8	00	03	00	00	00	00	00	00
246)	109.6	0	0044	8	00	00	00	90	FF	00	00	00
247)	110.6	0	0042	8	02	FF	FF	FF	00	00	00	00
248)	110.6	0	0043	8	00	00	00	00	00	00	00	90
249)	110.6	0	0350	8	3D	6B	65	8E	99	00	00	24
250)	110.6	0	0690	8	03	00	00	18	80	00	01	08
251)	110.6	0	0316	8	45	35	5E	0B	35	2E	00	7F
252)	111.6	0	0260	8	05	35	00	30	33	8E	5D	11
253)	111.6	0	0153	8	00	80	10	FF	00	FF	80	0E
254)	111.6	0	0080	8	00	17	5E	0B	35	2E	35	91
255)	112.6	0	0081	8	40	84	86	00	00	00	00	11
256)	112.6	0	018F	8	FE	6D	35	00	00	48	00	10
257)	113.6	0	01F1	8	00	00	00	00	00	00	00	00
258)	113.6	0	0220	8	F1	2B	0C	3C	0C	10	04	10
259)	113.6	0	02A0	8	A2	00	86	9C	0E	29	A1	0A
260)	113.6	0	0329	8	84	A5	7E	8C	11	2F	00	10
261)	113.6	0	0382	8	40	FE	0F	00	00	00	00	04
262)	114.6	0	0545	8	C8	17	00	84	39	00	3E	00
263)	117.6	0	04B0	8	00	80	00	C0	00	40	00	80
264)	117.6	0	0164	8	00	08	00	00	00	00	0E	06
265)	118.6	0	043F	8	00	40	60	FF	66	B8	0A	00
266)	118.6	0	0370	8	FF	20	00	80	FF	00	00	A0
267)	118.6	0	0440	8	FF	00	00	00	FF	C0	0A	00
268)	118.6	0	0165	8	12	D8	7F	00	00	00	0F	BA
269)	118.6	0	02B0	5	20	00	00	07	AF
270)	119.6	0	04F2	8	A0	00	00	38	00	00	00	C1
271)	121.6	0	0316	8	45	35	5E	0B	35	2E	00	7F
272)	121.6	0	0153	8	00	80	10	FF	00	FF	90	1E
273)	122.6	0	0080	8	00	17	5E	0B	35	2E	35	82
274)	122.6	0	0081	8	40	84	86	00	00	00	00	02
275)	122.6	0	018F	8	FE	6D	35	00	00	48	00	10
276)	123.6	0	0220	8	F2	33	0B	2C	0C	10	02	10
277)	123.6	0	0260	8	05	35	00	30	33	8E	5D	20
278)	123.6	0	02A0	8	C2	00	86	9C	0E	29	A1	0A
279)	123.6	0	0329	8	D7	A5	7E	8C	11	2F	00	10
280)	123.6	0	0545	8	C8	17	00	84	39	00	3E	00
281)	127.6	0	04B1	8	04	07	00	00	00	00	00	0B
282)	127.6	0	0164	8	00	08	00	00	00	00	0F	07
283)	128.6	0	043F	8	00	40	60	FF	66	BC	0A	00
284)	128.6	0	0370	8	FF	20	00	80	FF	00	00	64
285)	128.6	0	0440	8	FF	50	00	00	FF	C0	0A	00
286)	128.6	0	02B0	5	21	00	00	07	40
287)	128.6	0	0165	8	12	E8	7F	00	00	00	00	85
288)	130.6	0	0350	8	3D	6B	75	8E	99	00	00	34
289)	130.6	0	04F0	8	00	00	82	00	00	A6	7D	0D
290)	131.6	0	0316	8	45	35	5E	0B	35	2E	00	7F
291)	131.6	0	018F	8	FE	6D	35	00	00	48	00	10
292)	131.6	0	0080	8	00	17	5E	0B	35	2E	35	73
293)	131.6	0	0081	8	40	84	86	00	00	00	00	F3
294)	131.6	0	0153	8	00	80	10	FF	00	FF	A0	2E
295)	132.6	0	01F1	8	00	00	00	00	00	00	00	00
296)	132.6	0	0220	8	F1	3B	0E	2C	0C	10	02	10
297)	132.6	0	0260	8	05	35	00	30	33	8E	5D	3F
298)	132.6	0	02A0	8	62	00	86	9C	0E	29	A1	0A
299)	132.6	0	0329	8	D7	A5	7E	8C	11	2F	00	10
300)	133.5	0	0382	8	40	FE	0F	00	00	00	00	08
301)	133.5	0	0545	8	C8	17	00	85	38	00	3D	00
302)	136.5	0	0120	4	00	00	00	00
303)	136.5	0	0517	8	00	00	00	00	00	00	00	00
304)	136.5	0	04B0	8	00	C0	00	C0	00	40	00	80
305)	136.5	0	0164	8	00	08	00	00	00	00	00	08
306)	137.5	0	0587	8	00	00	00	00	00	00	00	07
307)	137.5	0	043F	8	00	40	60	FF	66	C0	0A	00
308)	138.5	0	0370	8	FF	20	00	80	FF	00	00	28
309)	138.5	0	0440	8	FF	A0	00	00	FF	C4	0A	00
310)	138.5	0	0165	8	11	E8	7F	00	00	00	01	87
311)	139.5	0	02B0	5	20	00	00	07	41
312)	139.5	0	04F2	8	A0	00	00	38	00	00	00	C2
313)	141.5	0	0316	8	45	35	72	0B	35	2E	00	7F
314)	141.5	0	0260	8	05	35	00	30	33	8E	5D	02
315)	141.5	0	018F	8	FE	6D	35	00	00	48	00	10
316)	141.5	0	0080	8	00	17	72	0B	35	2E	35	04
317)	141.5	0	0081	8	40	84	86	00	00	00	00	E4
318)	142.5	0	0153	8	00	80	10	FF	00	FF	B0	3E
319)	142.5	0	0220	8	F0	03	0D	34	0C	10	02	10
320)	142.5	0	02A0	8	02	00	86	9C	0E	29	A1	0A
321)	143.5	0	0329	8	D7	A5	7E	8C	11	2F	00	10
322)	143.5	0	0545	8	C8	17	00	86	39	00	3B	00
323)	146.5	0	0510	8	00	00	00	00	00	00	00	00
324)	146.5	0	04B1	8	04	07	00	00	00	00	00	0B
325)	146.5	0	0164	8	00	08	00	00	00	00	01	09
326)	148.5	0	043F	8	00	40	60	FF	66	C4	0A	00
327)	148.5	0	0370	8	FF	20	00	80	FF	00	00	EC
328)	148.5	0	0440	8	FF	F0	00	00	FF	CC	0A	00
329)	148.5	0	0165	8	12	E8	7F	00	00	00	02	87
330)	148.5	0	02B0	5	22	00	00	07	52
331)	149.5	0	04F0	8	00	00	84	00	00	A6	7D	0D
332)	149.5	0	0350	8	3D	6B	85	8E	99	00	00	C4
333)	152.5	0	0316	8	45	35	72	0B	35	2E	00	7F
334)	152.5	0	0153	8	00	80	10	FF	00	FF	C0	4E
335)	152.5	0	018F	8	FE	6D	35	00	00	48	00	10
336)	152.5	0	0080	8	00	17	72	0B	35	2E	35	F5
337)	152.5	0	0081	8	40	84	86	00	00	00	00	D5
338)	153.5	0	01F1	8	00	00	00	00	00	00	00	00
339)	153.5	0	0220	8	EF	0B	06	14	0C	20	02	10
340)	153.5	0	0260	8	05	35	00	30	33	8E	5D	11
341)	153.5	0	02A0	8	A2	00	86	9C	0E	29	A1	0A
342)	153.5	0	0329	8	D7	A5	7E	8C	11	2F	00	10
343)	154.5	0	0382	8	40	FE	0F	00	00	00	00	0C
344)	154.5	0	0545	8	C8	17	00	85	3B	00	3D	00
345)	156.5	0	00A0	8	78	75	5E	0B	00	25	00	02
346)	156.5	0	00A1	8	7B	84	80	80	3A	00	00	00
347)	157.5	0	04B0	8	00	00	00	00	00	40	00	80
348)	157.5	0	0164	8	00	08	00	00	00	00	02	0A
349)	158.5	0	043F	8	00	40	60	FF	66	C0	0A	00
350)	158.5	0	0370	8	FF	20	00	80	FF	00	00	A0
351)	158.5	0	0440	8	FF	00	00	00	FF	BC	0A	00
352)	158.5	0	0165	8	12	D8	7F	00	00	00	03	B6
353)	158.5	0	02B0	5	21	00	00	07	73
354)	159.5	0	04F2	8	A0	00	00	38	00	00	00	C3
355)	161.5	0	0316	8	45	35	54	0B	35	2E	00	7F
356)	161.5	0	0260	8	05	35	00	30	33	8E	5D	20
357)	161.5	0	0153	8	00	80	10	FF	00	FF	D0	5E
358)	162.5	0	0080	8	00	17	54	0B	35	2E	35	E6
359)	162.5	0	0081	8	40	84	86	00	00	00	00	C6
360)	163.5	0	018F	8	FE	6D	35	00	00	48	00	10
361)	163.5	0	0220	8	EF	13	00	34	0C	10	02	10
362)	163.5	0	02A0	8	C2	00	86	9C	0E	29	A1	0A
363)	163.5	0	0329	8	D7	A5	7E	8C	11	2F	00	10
364)	163.5	0	0545	8	C8	21	00	85	3B	00	3D	00
365)	167.4	0	04B1	8	04	07	00	00	00	00	00	0B
366)	167.4	0	0164	8	00	08	00	00	00	00	03	0B
367)	168.4	0	043F	8	00	40	60	FF	66	C4	0A	00
368)	168.4	0	0370	8	FF	20	00	80	FF	00	00	64
369)	168.4	0	0440	8	FF	50	00	00	FF	CC	0A	00
370)	168.4	0	0165	8	12	E8	7F	00	00	00	04	81
371)	168.4	0	02B0	5	22	00	00	07	34
372)	169.4	0	04F0	8	00	00	86	00	00	A6	7D	0D
373)	169.4	0	059B	8	00	00	00	00	00	00	00	00
374)	169.4	0	0350	8	3D	6B	95	8E	99	00	00	D4
375)	171.4	0	0316	8	45	35	54	0B	35	2E	00	7F
376)	171.4	0	018F	8	FE	6D	35	00	00	48	00	10
377)	171.4	0	0260	8	05	35	00	30	33	8E	5D	3F
378)	171.4	0	0080	8	00	17	54	0B	35	2E	35	D7
379)	171.4	0	0081	8	40	84	86	00	00	00	00	B7
380)	172.4	0	0153	8	00	80	10	FF	00	FF	E0	6E
381)	172.4	0	01F1	8	00	00	00	00	00	00	00	00
382)	172.4	0	0220	8	EE	1B	04	34	0C	10	02	10
383)	172.4	0	02A0	8	62	00	86	9C	0E	29	A1	0A
384)	172.4	0	0329	8	D7	A5	7E	8C	11	2F	00	10
385)	173.4	0	0382	8	40	FE	0F	00	00	00	00	00
386)	174.4	0	0545	8	C8	21	00	85	39	00	3B	00
387)	177.4	0	04B0	8	00	40	00	00	00	40	00	80
388)	177.4	0	0164	8	00	08	00	00	00	00	04	0C
389)	178.4	0	043F	8	00	40	60	FF	66	B8	0A	00
390)	178.4	0	0370	8	FF	20	00	80	FF	00	00	28
391)	178.4	0	0440	8	FF	A0	00	00	FF	B0	0A	00
392)	178.4	0	0165	8	12	D8	7F	00	00	00	05	B0
393)	178.4	0	02B0	5	22	00	00	07	25
394)	179.4	0	05E4	3	00	02	00
395)	180.4	0	04F2	8	A0	00	00	38	00	00	00	C4
396)	182.4	0	0316	8	45	35	28	0B	35	2E	00	7F
397)	182.4	0	018F	8	FE	6D	35	00	00	48	00	10
398)	182.4	0	0080	8	00	17	28	0B	35	2E	35	B8
399)	182.4	0	0081	8	40	84	86	00	00	00	00	A8
400)	182.4	0	0153	8	00	80	10	FF	00	FF	00	8E
401)	183.4	0	0220	8	EE	23	0E	24	0C	10	00	10
402)	183.4	0	0260	8	05	35	00	30	33	8E	5D	02
403)	183.4	0	02A0	8	02	00	86	9C	0E	29	A1	0A
404)	183.4	0	0329	8	0F	A5	7E	8C	11	2F	00	10
405)	183.4	0	0545	8	C8	21	00	85	3B	00	3B	00
406)	186.4	0	0110	8	E0	1C	00	11	00	00	00	00
407)	186.4	0	04B1	8	04	07	00	00	00	00	00	0B
408)	187.4	0	0164	8	00	08	00	00	00	00	05	0D
409)	188.4	0	043F	8	00	40	60	FF	66	BC	0A	00
410)	188.4	0	0370	8	FF	20	00	80	FF	00	00	EC
411)	188.4	0	0440	8	FF	F0	00	00	FF	C4	0A	00
412)	188.4	0	02B0	5	21	00	00	07	26
413)	188.4	0	0165	8	12	D8	7F	00	00	00	06	B3
414)	189.4	0	04F0	8	00	00	88	00	00	A6	7D	0D
415)	189.4	0	0350	8	3D	6B	A5	8E	99	00	00	E4
416)	192.4	0	0316	8	45	35	28	0B	35	2E	00	7F
417)	192.4	0	0153	8	00	80	10	FF	00	FF	10	9E
418)	192.4	0	0080	8	00	17	28	0B	35	2E	35	A9
419)	192.4	0	0081	8	40	84	86	00	00	00	00	99
420)	192.4	0	018F	8	FE	6D	35	00	00	48	00	10
421)	193.4	0	01F1	8	00	00	00	00	00	00	00	00
422)	193.4	0	0220	8	F2	2B	12	14	0C	00	FF	0F
423)	193.4	0	0260	8	05	35	00	30	33	8E	5D	11
424)	193.4	0	02A0	8	A2	00	86	9C	0E	29	A1	0A
425)	193.4	0	0329	8	0F	A5	7E	8C	11	2F	00	10
426)	194.3	0	0382	8	40	FE	0F	00	00	00	00	04
427)	194.3	0	0545	8	C8	21	00	83	3E	00	3E	00
428)	196.3	0	0050	4	00	63	00	00
429)	196.3	0	04B0	8	00	80	00	00	00	40	00	80
